month,dln_brent,dln_gengi,dln_eu_ppi,dln_cpi,cum_brent,cum_gengi,cum_eu_ppi,cum_cpi,shock_pct,duration,shock_label
12,-3.4323517053054477e-6,2.882988699482209e-6,2.036980408324797e-6,2.726214728120863e-5,23.29989507146247,-0.37902249044791053,1.227382783767626,6.3248519677056425,20,Permanent,+20%
0,0.26236426446749106,-0.00574007505405542,0.007281084383688101,0.01794187546298903,26.236426446749107,-0.574007505405542,0.7281084383688101,1.7941875462989028,30,1 month,+30%
1,-0.20603475730018292,0.004102678913691127,-0.00257356716570866,0.010160163675481379,5.632950716730814,-0.16373961403642923,0.4707517217979441,2.8102039138470407,30,1 month,+30%
2,-0.04331157054630317,0.001777533194930753,-0.0020268549961027574,-0.009796875317811263,1.301793662100497,0.014013705456646054,0.2680662221876684,1.8305163820659145,30,1 month,+30%
3,-0.00989810545273079,0.00041021724778754314,-0.0012326829172339111,-0.006891538804439604,0.3119831168274181,0.05503543023540037,0.14479793046427727,1.141362501621954,30,1 month,+30%
4,-0.00245475742657291,-6.750375212742666e-5,-6.882569299638013e-4,-0.0045714552351534665,0.06650737417012711,0.0482850550226577,0.07597223746789715,0.6842169781066073,30,1 month,+30%
5,-6.128935984305937e-4,-1.5750374847604967e-4,-3.6858830326744007e-4,-0.002924754442318066,0.005218014327067742,0.03253468017505274,0.03911340714115315,0.39174153387480076,30,1 month,+30%
6,-1.2488668912737422e-4,-1.3005510494948773e-4,-1.9246923938857528e-4,-0.001760984610136027,-0.00727065458566968,0.019529169680103962,0.019866483202295622,0.21564307286119802,30,1 month,+30%
7,-5.123396401418449e-7,-8.534266173589657e-5,-9.878024587851873e-5,-0.0010045822930725787,-0.007321888549683865,0.010994903506514305,0.009988458614443748,0.11518484355394014,30,1 month,+30%
8,2.259890102051605e-5,-5.047876359605717e-5,-5.005882588669445e-5,-5.502340643729573e-4,-0.00506199844763226,0.005947027146908588,0.004982576025774303,0.060161437116644415,30,1 month,+30%
9,1.9998037164547228e-5,-2.8160450225753433e-5,-2.512516845522631e-5,-2.926057099481979e-4,-0.003062194731177537,0.0031309821243332447,0.002470059180251672,0.030900866121824622,30,1 month,+30%
10,1.3326037313336673e-5,-1.5138898770648563e-5,-1.2516367138495415e-5,-1.5229075541326858e-4,-0.0017295909998438696,0.0016170922472683888,0.0012184224664021303,0.015671790580497762,30,1 month,+30%
11,7.92455775209294e-6,-7.936178429314447e-6,-6.198192673087324e-6,-7.800799093894817e-5,-9.371352246345757e-4,8.234744043369442e-4,5.986031990933979e-4,0.007870991486602948,30,1 month,+30%
12,4.43213141919839e-6,-4.08606726093796e-6,-3.054777585460517e-6,-3.947915496568916e-5,-4.939220827147366e-4,4.1486767824314814e-4,2.9312544054734614e-4,0.003923075990034031,30,1 month,+30%
0,0.26236426446749106,-0.00574007505405542,0.007281084383688101,0.01794187546298903,26.236426446749107,-0.574007505405542,0.7281084383688101,1.7941875462989028,30,2 months,+30%
1,0.056329507167308134,-0.0016373961403642922,0.004707517217979441,0.028102039138470408,31.869377163479918,-0.7377471194419712,1.1988601601667543,4.604391460145943,30,2 months,+30%
2,-0.24934632784648608,0.005880212108621881,-0.004600422161811418,3.6328835767011555e-4,6.9347443788313115,-0.14972590857978313,0.7388179439856124,4.6407202959129545,30,2 months,+30%
3,-0.05320967599903396,0.0021877504427182956,-0.003259537913336669,-0.01668841412225087,1.6137767789279154,0.06904913569204645,0.41286415265194554,2.971878883687868,30,2 months,+30%
4,-0.012352862879303698,3.427134956601162e-4,-0.001920939847197713,-0.011462994039593074,0.3784904909975455,0.10332048525805806,0.22077016793217424,1.8255794797285605,30,2 months,+30%
5,-0.0030676510250035034,-2.250075006034766e-4,-0.0010568452332312419,-0.007496209677471535,0.07172538849719513,0.08081973519771041,0.11508564460905005,1.075958511981407,30,2 months,+30%
6,-7.377802875579678e-4,-2.875588534255376e-4,-5.610575426560157e-4,-0.004685739052454095,-0.0020526402586016484,0.05206384985515665,0.05897989034344848,0.6073846067359976,30,2 months,+30%
7,-1.2539902876751606e-4,-2.1539776668538443e-4,-2.9124948526709413e-4,-0.002765566903208608,-0.014592543135353254,0.030524073186618206,0.029854941816739065,0.3308279164151368,30,2 months,+30%
8,2.2086561380374253e-5,-1.358214253319538e-4,-1.4883907176521324e-4,-0.0015548163574455368,-0.012383886997315829,0.016941930653422824,0.01497103464021774,0.17534628067058314,30,2 months,+30%
9,4.2596938185063285e-5,-7.863921382181062e-5,-7.518399434192079e-5,-8.428397743211555e-4,-0.0081241931788095,0.009078009271241761,0.007452635206025661,0.09106230323846759,30,2 months,+30%
10,3.33240744778839e-5,-4.3299348996402015e-5,-3.7641535593721745e-5,-4.4489646536146666e-4,-0.0047917857310211115,0.00474807437160156,0.0036884816466534864,0.046572656702320914,30,2 months,+30%
11,2.1250595065429618e-5,-2.307507719996302e-5,-1.8714559811582748e-5,-2.3029874635221683e-4,-0.0026667262244781495,0.0024405666516052575,0.0018170256654952118,0.023542782067099234,30,2 months,+30%
12,1.2356689171291336e-5,-1.2022245690252412e-5,-9.252970258547844e-6,-1.1748714590463739e-4,-0.001431057307349016,0.0012383420825800165,8.917286396404273e-4,0.011794067476635495,30,2 months,+30%
0,0.26236426446749106,-0.00574007505405542,0.007281084383688101,0.01794187546298903,26.236426446749107,-0.574007505405542,0.7281084383688101,1.7941875462989028,30,3 months,+30%
1,0.056329507167308134,-0.0016373961403642922,0.004707517217979441,0.028102039138470408,31.869377163479918,-0.7377471194419712,1.1988601601667543,4.604391460145943,30,3 months,+30%
2,0.013017936621004964,1.4013705456646073e-4,0.0026806622218766836,0.018305163820659144,33.17117082558042,-0.7237334139853251,1.4669263823544225,6.434907842211858,30,3 months,+30%
3,-0.25924443329921687,0.006290429356409423,-0.005833105079045329,-0.006528250446769492,7.246727495658728,-0.09469047834438282,0.8836158744498896,5.782082797534908,30,3 months,+30%
4,-0.05566443342560686,0.0021202466905908693,-0.00394779484330047,-0.021259869357404336,1.6802841530980426,0.1173341907147041,0.48883639011984265,3.6560958617944754,30,3 months,+30%
5,-0.012965756477734292,1.852097471840666e-4,-0.0022895281504651532,-0.01438774848191114,0.38370850532461337,0.13585516543311077,0.2598835750733274,2.217321013603361,30,3 months,+30%
6,-0.0031925377141308773,-3.5506260555296434e-4,-0.001249314472619817,-0.009257194287607563,0.06445473391152563,0.10034890487781434,0.13495212781134566,1.291601584842605,30,3 months,+30%
7,-7.382926271981096e-4,-3.729015151614342e-4,-6.598377885345344e-4,-0.005690321345526674,-0.009374528808285326,0.06305875336167091,0.06896834895789222,0.7225694502899376,30,3 months,+30%
8,-1.0280012774699994e-4,-2.658765302814416e-4,-3.4130831115378857e-4,-0.0033158009675815646,-0.01965454158298532,0.03647110033352676,0.03483751784251336,0.39098935353178105,30,3 months,+30%
9,4.2084598544921484e-5,-1.639818755577072e-4,-1.7396424022043952e-4,-0.001847422067393735,-0.015446081728493172,0.020072912777756035,0.01744109382046941,0.2062471467924076,30,3 months,+30%
10,5.5922975498399985e-5,-9.377811259245917e-5,-8.770036148041619e-5,-9.95130529734424e-4,-0.009853784178653173,0.010695101518510119,0.00867105767242779,0.10673409381896518,30,3 months,+30%
11,4.124863222997685e-5,-5.123552742571646e-5,-4.383972826680905e-5,-5.229044563004147e-4,-0.005728920955655488,0.005571548775938474,0.004287084845746885,0.05444364818892371,30,3 months,+30%
12,2.5682726484628012e-5,-2.7161144460900978e-5,-2.1769337397043258e-5,-2.697779013179059e-4,-0.003160648307192687,0.002855434329848376,0.002110151106042559,0.02746585805713312,30,3 months,+30%
0,0.26236426446749106,-0.00574007505405542,0.007281084383688101,0.01794187546298903,26.236426446749107,-0.574007505405542,0.7281084383688101,1.7941875462989028,30,6 months,+30%
1,0.056329507167308134,-0.0016373961403642922,0.004707517217979441,0.028102039138470408,31.869377163479918,-0.7377471194419712,1.1988601601667543,4.604391460145943,30,6 months,+30%
2,0.013017936621004964,1.4013705456646073e-4,0.0026806622218766836,0.018305163820659144,33.17117082558042,-0.7237334139853251,1.4669263823544225,6.434907842211858,30,6 months,+30%
3,0.003119831168274173,5.503543023540036e-4,0.0014479793046427722,0.011413625016219536,33.48315394240783,-0.6686979837499248,1.6117243128187,7.576270343833811,30,6 months,+30%
4,6.650737417012625e-4,4.828505502265767e-4,7.597223746789706e-4,0.00684216978106607,33.54966131657796,-0.620412928727267,1.6876965502865968,8.260487321940419,30,6 months,+30%
5,5.2180143270668785e-5,3.253468017505269e-4,3.9113407141153035e-4,0.003917415338748002,33.554879330905024,-0.5878782485522144,1.72680995742775,8.652228855815219,30,6 months,+30%
6,-0.2624369710133478,0.005935366750856459,-0.007082419551665146,-0.015785444734377055,7.311182229570247,0.005658426533431464,1.0185680022612353,7.073684382377514,30,6 months,+30%
7,-0.05640272605280498,0.0017473451754294348,-0.004607632631835005,-0.026950190702931014,1.670909624289749,0.18039294407637493,0.5578047390777349,4.378665312084412,30,6 months,+30%
8,-0.013068556605481296,-8.066678309737508e-5,-0.0026308364616189415,-0.017703549449492706,0.36405396374161964,0.17232626576663745,0.2947210929158407,2.6083103671351413,30,6 months,+30%
9,-0.0031504531155859567,-5.190444811106715e-4,-0.0014232787128402565,-0.011104616355001295,0.04900865218302394,0.12042181765557029,0.15239322163181504,1.4978487316350118,30,6 months,+30%
10,-6.823696516997098e-4,-4.6667962775389326e-4,-7.475381500149505e-4,-0.006685451875261097,-0.01922831298694704,0.07375385488018096,0.07763940663032,0.8293035441089021,30,6 months,+30%
11,-6.155149551702317e-5,-3.17112057707158e-4,-3.851480394205976e-4,-0.003838705423881979,-0.025383462538649357,0.042042649109465174,0.03912460268826023,0.44543300172070427,30,6 months,+30%
12,6.776732502954943e-5,-1.911430200186082e-4,-1.957335776174828e-4,-0.0021171999687116406,-0.01860673003569441,0.02292834710760435,0.01955124492651195,0.23371300484954013,30,6 months,+30%
0,0.26236426446749106,-0.00574007505405542,0.007281084383688101,0.01794187546298903,26.236426446749107,-0.574007505405542,0.7281084383688101,1.7941875462989028,30,Permanent,+30%
1,0.056329507167308134,-0.0016373961403642922,0.004707517217979441,0.028102039138470408,31.869377163479918,-0.7377471194419712,1.1988601601667543,4.604391460145943,30,Permanent,+30%
2,0.013017936621004964,1.4013705456646073e-4,0.0026806622218766836,0.018305163820659144,33.17117082558042,-0.7237334139853251,1.4669263823544225,6.434907842211858,30,Permanent,+30%
3,0.003119831168274173,5.503543023540036e-4,0.0014479793046427722,0.011413625016219536,33.48315394240783,-0.6686979837499248,1.6117243128187,7.576270343833811,30,Permanent,+30%
4,6.650737417012625e-4,4.828505502265767e-4,7.597223746789706e-4,0.00684216978106607,33.54966131657796,-0.620412928727267,1.6876965502865968,8.260487321940419,30,Permanent,+30%
5,5.2180143270668785e-5,3.253468017505269e-4,3.9113407141153035e-4,0.003917415338748002,33.554879330905024,-0.5878782485522144,1.72680995742775,8.652228855815219,30,Permanent,+30%
6,-7.270654585670542e-5,1.9529169680103912e-4,1.9866483202295496e-4,0.0021564307286119746,33.547608676319356,-0.5683490788721105,1.7466764406300455,8.867871928676415,30,Permanent,+30%
7,-7.321888549684729e-5,1.0994903506514251e-4,9.98845861444362e-5,0.0011518484355393952,33.540286787769666,-0.5573541753655963,1.756664899244489,8.983056772230356,30,Permanent,+30%
8,-5.0619984476331224e-5,5.947027146908533e-5,4.982576025774175e-5,6.016143711664377e-4,33.53522478932204,-0.5514071482186877,1.7616474752702633,9.043218209347,30,Permanent,+30%
9,-3.062194731178399e-5,3.130982124333189e-5,2.4700591802515434e-5,3.0900866121823977e-4,33.53216259459086,-0.5482761660943546,1.764117534450515,9.074119075468824,30,Permanent,+30%
10,-1.7295909998447316e-5,1.617092247268332e-5,1.2184224664020017e-5,1.567179058049712e-4,33.530433003591014,-0.5466590738470862,1.7653359569169167,9.08979086604932,30,Permanent,+30%
11,-9.371352246354371e-6,8.234744043368871e-6,5.986031990932691e-6,7.8709914866023e-5,33.529495868366375,-0.5458355994427493,1.7659345601160101,9.097661857535924,30,Permanent,+30%
12,-4.939220827155977e-6,4.148676782430909e-6,2.931254405472174e-6,3.9230759900333815e-5,33.529001946283664,-0.5454207317645062,1.7662276855565575,9.101584933525956,30,Permanent,+30%
0,0.4054651081081644,-0.008870873314494173,0.011252392442883802,0.027727878600500005,40.546510810816436,-0.8870873314494173,1.1252392442883803,2.7727878600500007,50,1 month,+50%
1,-0.3184119045797463,0.00634039529982933,-0.003977263028505854,0.015701802497520196,8.705320352841811,-0.2530478014664843,0.7275129414377949,4.34296810980202,50,1 month,+50%
2,-0.06693491840260582,0.0027470497573717865,-0.0031323586761420677,-0.015140366459284888,2.011828512581229,0.02165717427069433,0.4142770738235881,2.828931463873531,50,1 month,+50%
3,-0.015296810354882706,6.339612639686274e-4,-0.0019050228250931088,-0.010650377756456796,0.4821474770929585,0.08505330066755706,0.22377479131427724,1.7638936882278515,50,1 month,+50%
4,-0.0037936511184739944,-1.0432219574417386e-4,-0.001063651603164669,-0.007064855402069461,0.10278236524555906,0.07462108109313968,0.11740963099781032,1.0574081480209057,50,1 month,+50%
5,-9.471829925117506e-4,-2.4341071956922566e-4,-5.69626723117452e-4,-0.004519997715966647,0.008064065994384001,0.050280009136217114,0.060446958686065116,0.605408376424241,50,1 month,+50%
6,-1.9300339934280887e-4,-2.009908144136631e-4,-2.97447371937555e-4,-0.0027214751093287337,-0.011236273939896886,0.030180927694850805,0.03070222149230962,0.3332608654913675,50,1 month,+50%
7,-7.917840792831963e-7,-1.3189094801922404e-4,-1.52657768219221e-4,-0.0015525097097005428,-0.011315452347825206,0.016991832892928403,0.015436444670387519,0.17800989452131324,50,1 month,+50%
8,3.492497678373659e-5,-7.801129997708913e-5,-7.73623164386067e-5,-8.50347187520348e-4,-0.007822954669451546,0.00919070289521949,0.0077002130265268484,0.09297517576927845,50,1 month,+50%
9,3.090552868292372e-5,-4.351995123396268e-5,-3.8829141478589095e-5,-4.522010878959197e-4,-0.004732401801159174,0.004838707771823222,0.0038172988786679385,0.047755066979686484,50,1 month,+50%
10,2.0594432594973277e-5,-2.339607964193675e-5,-1.9343145550831463e-5,-2.3535441357779146e-4,-0.002672958541661846,0.0024990998076295473,0.0018829843235847923,0.024219625621907336,50,1 month,+50%
11,1.2246834271364302e-5,-1.2264793192543873e-5,-9.578861158433346e-6,-1.2055574162723089e-4,-0.001448275114525416,0.0012726204883751599,9.250982077414577e-4,0.012164051459184247,50,1 month,+50%
12,6.849540461168786e-6,-6.314723184790765e-6,-4.72093913570542e-6,-6.101219565351886e-5,-7.633210684085375e-4,6.411481698960836e-4,4.5300429417091567e-4,0.00606283189383236,50,1 month,+50%
0,0.4054651081081644,-0.008870873314494173,0.011252392442883802,0.027727878600500005,40.546510810816436,-0.8870873314494173,1.1252392442883803,2.7727878600500007,50,2 months,+50%
1,0.08705320352841811,-0.0025304780146648436,0.007275129414377949,0.0434296810980202,49.25183116365825,-1.1401351329159017,1.8527521857261753,7.115755969852021,50,2 months,+50%
2,-0.38534682298235207,0.009087445057201117,-0.007109621704647922,5.614360382353127e-4,10.717148865423043,-0.23139062719579004,1.141790015261383,7.171899573675552,50,2 months,+50%
3,-0.0822317287574885,0.0033810110213404135,-0.005037381501235176,-0.025790744215741682,2.493975989674192,0.10671047493825132,0.6380518651378653,4.592825152101383,50,2 months,+50%
4,-0.019090461473356694,5.296390682244531e-4,-0.0029686744282577775,-0.017715233158526255,0.5849298423385229,0.15967438176069665,0.34118442231208757,2.8213018362487583,50,2 months,+50%
5,-0.004740834110985744,-3.4773291531339963e-4,-0.001633278326282121,-0.011584853118036106,0.11084643123994847,0.12490109022935668,0.17785658968387547,1.6628165244451474,50,2 months,+50%
6,-0.0011401863918545593,-4.4440153398288886e-4,-8.670740950550071e-4,-0.00724147282529538,-0.003172207945507455,0.0804609368310678,0.09114918017837477,0.9386692419156094,50,2 months,+50%
7,-1.93795183422092e-4,-3.3288176243288716e-4,-4.5010514015677607e-4,-0.0042739848190292765,-0.022551726287716654,0.04717276058777907,0.046138666162697156,0.5112707600126818,50,2 months,+50%
8,3.4133192704453394e-5,-2.099022479963132e-4,-2.3002008465782776e-4,-0.002402856897220891,-0.019138407017271312,0.026182535788147752,0.023136657696914382,0.2709850702905927,50,2 months,+50%
9,6.583050546666032e-5,-1.2153125121105182e-4,-1.1619145791719582e-4,-0.0013025482754162679,-0.012555356470605284,0.01402941066704257,0.011517511905194799,0.14073024274896595,50,2 months,+50%
10,5.149996127789701e-5,-6.691603087589945e-5,-5.817228702942057e-5,-6.875555014737113e-4,-0.007405360342815582,0.007337807579452626,0.005700283202252743,0.07197469260159481,50,2 months,+50%
11,3.284126686633759e-5,-3.566087283448063e-5,-2.8922006709264815e-5,-3.559101552050224e-4,-0.0041212336561818235,0.0037717202960045625,0.002808082531326261,0.036383677081092566,50,2 months,+50%
12,1.9096374732533095e-5,-1.8579516377334643e-5,-1.4299800294138767e-5,-1.8156793728074978e-4,-0.002211596182928514,0.0019137686582710984,0.0013781025019123845,0.018226883353017594,50,2 months,+50%
0,0.4054651081081644,-0.008870873314494173,0.011252392442883802,0.027727878600500005,40.546510810816436,-0.8870873314494173,1.1252392442883803,2.7727878600500007,50,3 months,+50%
1,0.08705320352841811,-0.0025304780146648436,0.007275129414377949,0.0434296810980202,49.25183116365825,-1.1401351329159017,1.8527521857261753,7.115755969852021,50,3 months,+50%
2,0.020118285125812298,2.1657174270694267e-4,0.004142770738235881,0.028289314638735318,51.263659676239484,-1.1184779586452076,2.267029259549763,9.944687433725552,50,3 months,+50%
3,-0.4006436333372348,0.009721406321169744,-0.009014644529741031,-0.010088941718221483,11.199296342516,-0.14633732652823306,1.36556480657566,8.935793261903404,50,3 months,+50%
4,-0.0860253798759625,0.0032766888255962396,-0.006101033104399845,-0.03285559961781115,2.5967583549197504,0.1813315560313909,0.7554614961356756,5.650233300122289,50,3 months,+50%
5,-0.02003764446586845,2.8622834865522744e-4,-0.0035383011513752294,-0.022235230874492903,0.5929939083329054,0.20995439089691367,0.40163138099815265,3.4267102126729987,50,3 months,+50%
6,-0.004933837510328554,-5.487237297270627e-4,-0.001930725698219676,-0.014306328227364839,0.09961015730005005,0.15508201792420737,0.20855881117618505,1.996077389936515,50,3 months,+50%
7,-0.0011409781759338425,-5.762924820021129e-4,-0.001019731863274228,-0.008793982534995923,-0.014487660293334209,0.09745276972399608,0.10658562484876224,1.1166791364369226,50,3 months,+50%
8,-1.5887020663835546e-4,-4.108930624099763e-4,-5.274674565953828e-4,-0.005124332006549624,-0.030374680957169758,0.05636346348299846,0.05383887918922396,0.6042459357819602,50,3 months,+50%
9,6.503872138737709e-5,-2.5342219923027583e-4,-2.6884922613641687e-4,-0.002855057985116811,-0.023870808818432045,0.03102124355997088,0.026953956575582274,0.3187401372702791,50,3 months,+50%
10,8.642493806163356e-5,-1.4492733085298855e-4,-1.355346034680273e-4,-0.0015379026889940596,-0.01522831501226869,0.01652851047467202,0.013400496228779544,0.16494986837087317,50,3 months,+50%
11,6.374679554926128e-5,-7.91808240684433e-5,-6.775114818785392e-5,-8.081112431009422e-4,-0.008853635457342562,0.008610428067827691,0.006625381409994152,0.08413874406077895,50,3 months,+50%
12,3.9690807327506355e-5,-4.197559601927139e-5,-3.364294584497024e-5,-4.169223508585413e-4,-0.004884554724591926,0.004412868465900552,0.003261086825497128,0.04244650897492482,50,3 months,+50%
0,0.4054651081081644,-0.008870873314494173,0.011252392442883802,0.027727878600500005,40.546510810816436,-0.8870873314494173,1.1252392442883803,2.7727878600500007,50,6 months,+50%
1,0.08705320352841811,-0.0025304780146648436,0.007275129414377949,0.0434296810980202,49.25183116365825,-1.1401351329159017,1.8527521857261753,7.115755969852021,50,6 months,+50%
2,0.020118285125812298,2.1657174270694267e-4,0.004142770738235881,0.028289314638735318,51.263659676239484,-1.1184779586452076,2.267029259549763,9.944687433725552,50,6 months,+50%
3,0.0048214747709295945,8.505330066755697e-4,0.002237747913142772,0.017638936882278522,51.745807153332436,-1.0334246579776505,2.4908040508640403,11.708581121953404,50,6 months,+50%
4,0.0010278236524556004,7.462108109313956e-4,0.0011740963099781023,0.010574081480209063,51.848589518578,-0.9588035768845109,2.6082136818618507,12.765989269974309,50,6 months,+50%
5,8.064065994384961e-5,5.028000913621696e-4,6.044695868606501e-4,0.006054083764242414,51.856653584572385,-0.908523567748294,2.6686606405479156,13.371397646398552,50,6 months,+50%
6,-0.40557747084756335,0.00917268259144268,-0.010945370227960707,-0.024395269945586325,11.298906499816049,0.008744691395973987,1.574123617751845,10.93187065183992,50,6 months,+50%
7,-0.08716635805189633,0.0027003963435941265,-0.0071207649676740745,-0.04164958215280707,2.5822706946264153,0.27878432575538664,0.8620471209844376,6.766912436559212,50,6 months,+50%
8,-0.020196514672506802,-1.2466471375474915e-4,-0.004065768607970613,-0.027359562881042528,0.5626192273757353,0.26631785437991173,0.4554702601873762,4.03095614845496,50,6 months,+50%
9,-0.004868798788941176,-8.021459289573389e-4,-0.002199574924356093,-0.01716138621248165,0.0757393484816177,0.18610326148417786,0.23551276775176685,2.314817527206795,50,6 months,+50%
10,-0.0010545532378722089,-7.212198128551015e-4,-0.0011552664667422556,-0.010331885223989984,-0.029715975305603184,0.11398128019866767,0.11998612107754132,1.2816290048077965,50,6 months,+50%
11,-9.512341108909413e-5,-4.900738864784196e-4,-5.952186047832367e-4,-0.005932443249650568,-0.0392283164145126,0.06497389155082572,0.06046426059921763,0.6883846798427397,50,6 months,+50%
12,1.0472952871488346e-4,-2.953977952495473e-4,-3.0249217198138716e-4,-0.003271980335975352,-0.02875536354302425,0.035434112025871,0.030215043401078917,0.3611866462452044,50,6 months,+50%
0,0.4054651081081644,-0.008870873314494173,0.011252392442883802,0.027727878600500005,40.546510810816436,-0.8870873314494173,1.1252392442883803,2.7727878600500007,50,Permanent,+50%
1,0.08705320352841811,-0.0025304780146648436,0.007275129414377949,0.0434296810980202,49.25183116365825,-1.1401351329159017,1.8527521857261753,7.115755969852021,50,Permanent,+50%
2,0.020118285125812298,2.1657174270694267e-4,0.004142770738235881,0.028289314638735318,51.263659676239484,-1.1184779586452076,2.267029259549763,9.944687433725552,50,Permanent,+50%
3,0.0048214747709295945,8.505330066755697e-4,0.002237747913142772,0.017638936882278522,51.745807153332436,-1.0334246579776505,2.4908040508640403,11.708581121953404,50,Permanent,+50%
4,0.0010278236524556004,7.462108109313956e-4,0.0011740963099781023,0.010574081480209063,51.848589518578,-0.9588035768845109,2.6082136818618507,12.765989269974309,50,Permanent,+50%
5,8.064065994384961e-5,5.028000913621696e-4,6.044695868606501e-4,0.006054083764242414,51.856653584572385,-0.908523567748294,2.6686606405479156,13.371397646398552,50,Permanent,+50%
6,-1.123627393989592e-4,3.018092769485065e-4,3.0702221492309495e-4,0.003332608654913679,51.84541731063249,-0.8783426400534432,2.6993628620402252,13.70465851188992,50,Permanent,+50%
7,-1.131545234782424e-4,1.6991832892928235e-4,1.5436444670387386e-4,0.0017800989452131355,51.83410185828466,-0.8613508071605152,2.7147993067106126,13.882668406411232,50,Permanent,+50%
8,-7.822954669450577e-5,9.190702895219318e-5,7.700213026526711e-5,9.29751757692787e-4,51.82627890361521,-0.8521601042652958,2.722499519737139,13.975643582180513,50,Permanent,+50%
9,-4.732401801158201e-5,4.838707771823049e-5,3.8172988786678e-5,4.7755066979686704e-4,51.821546501814055,-0.8473213964934726,2.726316818615807,14.023398649160198,50,Permanent,+50%
10,-2.6729585416608718e-5,2.4990998076293728e-5,1.8829843235846534e-5,2.4219625621907552e-4,51.81887354327239,-0.8448222966858434,2.7281998029393915,14.047618274782106,50,Permanent,+50%
11,-1.4482751145244415e-5,1.2726204883749851e-5,9.25098207741319e-6,1.2164051459184461e-4,51.81742526815787,-0.8435496761974683,2.729124901147133,14.05978232624129,50,Permanent,+50%
12,-7.633210684075627e-6,6.411481698959086e-6,4.5300429417077685e-6,6.0628318938325744e-5,51.81666194708946,-0.8429085280275724,2.729577905441304,14.065845158135124,50,Permanent,+50%
